week,hr
6,0.037084683269099444
7,0.03380078523053259
8,0.031194666015548305
9,0.029088913412749346
10,0.02735302934081682
11,0.025892274085556628
12,0.024638462699577524
13,0.02354277716011626
14,0.0225703435689415
15,0.021696234365037488
16,0.020902568248134492
17,0.02017643101568681
18,0.019508398311897372
19,0.018891493688925974
20,0.018320458377150406
21,0.017791242593347512
22,0.01730065338137324
23,0.016846112531662197
24,0.016425491610529825
25,0.01603700083579318
26,0.015679115471551635
27,0.015350528346764546
28,0.01505012059589787
29,0.014776945188830446
30,0.014530219560290618
31,0.014309324880960846
32,0.014113810386558144
33,0.013943401807277734
34,0.013798013396331351
35,0.01367776339922754
36,0.013582993075864466
37,0.013514289615861787
38,0.013472513497304802
39,0.013458831049373078
40,0.013474753207085388
41,0.013522181707964771
42,0.013603464293108198
43,0.0137214608586568
44,0.01387962298177262
45,0.014082089847658446
46,0.01433380436899891
47,0.01464065426605962
48,0.015009644129938089
49,0.015449106110172554
50,0.01596895896834553
51,0.01658102798228975
52,0.017299441799418155
53,0.0181411271718597
54,0.018049308107002737
55,0.017967517160095724
56,0.017894671971190393
57,0.017829804322237172
58,0.017772048660419655
59,0.017720631656845443
60,0.01767486273309777
