week,hr
6,0.03742351058758536
7,0.03442383878387496
8,0.03187296086488528
9,0.02970226124167669
10,0.02785091275219814
11,0.026266125167266775
12,0.024902830372233398
13,0.023723044657356397
14,0.02269507771820881
15,0.02179270028431972
16,0.02099433897566357
17,0.020282336416370526
18,0.019642294208288492
19,0.019062503455481147
20,0.018533459896507676
21,0.018047456608016755
22,0.017598245423610666
23,0.017180757782683825
24,0.016790876092207883
25,0.01642524746634354
26,0.01608113266493128
27,0.015756284039757765
28,0.015448847237373664
29,0.015157282259257512
30,0.01488030022861362
31,0.014616812856524821
32,0.014365892144708348
33,0.014126738317611244
34,0.013898654354221582
35,0.013681025800910037
36,0.01347330480123878
37,0.013274997486261859
38,0.013085654037474902
39,0.012904860871149554
40,0.012732234503126674
41,0.01256741674208773
42,0.012410070930890483
43,0.012259879013043758
44,0.01211653924750789
45,0.011979764431947608
46,0.01184928052412303
47,0.011724825574736798
48,0.011606148903935909
49,0.01149301046874749
50,0.011385180380774379
51,0.011282438543108942
52,0.011184574383140218
53,0.011091386664132225
54,0.011002683363465599
55,0.010918281609521229
56,0.010838007672557916
57,0.010761697007766823
58,0.010689194351116938
59,0.010620353870753734
60,0.010555039378674923
61,0.010493124609265207
62,0.01043449357309704
63,0.01037904099625729
64,0.01032667285739762
65,0.010277307036777043
66,0.010230874093817429
67,0.01018731819216796
68,0.01014659819401511
69,0.010108688948416635
70,0.010073582801816085
71,0.010041291362635778
72,0.010011847555971606
73,0.009985308008930806
74,0.009961755812056598
75,0.009941303707541519
76,0.009924097760482514
77,0.009910321575176434
78,0.009900201124237677
79,0.00989401026392146
80,0.00989207701415197
81,0.009894790685981482
82,0.009902609942028977
83,0.009916071876222834
84,0.009935802197137753
85,0.009962526593494983
86,0.00999708335004604
87,0.010040437266153564
88,0.01009369490713393
89,0.010158121189394123
90,0.010235157264754997
91,0.01032643962824894
92,0.010433820329631742
93,0.010559388126178352
94,0.010705490379512494
95,0.010874755481037491
96,0.011070115599896492
97,0.011294829596611192
98,0.011552506047009999
99,0.011847126485206163
100,0.012183069207285976
101,0.012565134278216416
102,0.01299857074383912
103,0.013489107449369457
104,0.014042989280580393
105,0.01466702104725427
106,0.014654328764009917
107,0.01464259174434264
108,0.014631738361001678
109,0.014621702318392868
110,0.014612422261392338
111,0.014603841412032552
112,0.014595907232196833
113,0.014588571110564953
114,0.01458178807215523
115,0.014575516508908348
116,0.014569717929853485
