week,hr
6,0.034168307262031565
7,0.031239654775889792
8,0.028857838666929207
9,0.026900791419580742
10,0.025272456293736523
11,0.023898327733880693
12,0.02272122615749841
13,0.021697606932859107
14,0.02079449016280602
15,0.019986987515072076
16,0.01925635359119016
17,0.018588474683977313
18,0.017972710330374474
19,0.01740101311096372
20,0.016867264461760394
21,0.01636677627031673
22,0.01589591862005039
23,0.015451842890512319
24,0.015032276559333098
25,0.01463537168541043
26,0.014259593431387862
27,0.013903638349049466
28,0.013566374717402102
29,0.013246799167945078
30,0.012944005298499556
31,0.012657161079277826
32,0.012385492680690129
33,0.012128272969462327
34,0.01188481337968342
35,0.011654458207659165
36,0.011436580633564515
37,0.011230579961183863
38,0.01103587970626193
39,0.010851926266711965
40,0.010678187983526592
41,0.010514154456714527
42,0.010359336021164232
43,0.010213263316900072
44,0.010075486909636501
45,0.009945576932997904
46,0.00982312273484794
47,0.00970773251804328
48,0.009599032971466257
49,0.009496668891046826
50,0.009400302793134111
51,0.009309614524375908
52,0.009224300873472308
53,0.009144075190980212
54,0.009068667023902794
55,0.008997821772208384
56,0.00893130037476662
57,0.008868879032527135
58,0.008810348977143103
59,0.008755516293696594
60,0.008704201806743818
61,0.008656241039591301
62,0.008611484257561284
63,0.008569796607025561
64,0.008531058363199997
65,0.008495165301115144
66,0.008462029205826477
67,0.008431578539815897
68,0.008403759287675144
69,0.008378536000558821
70,0.008355893065550608
71,0.008335836227992569
72,0.008318394397962513
73,0.008303621775409668
74,0.008291600331911
75,0.00828244269049605
76,0.008276295448373147
77,0.008273342990491544
78,0.008273811844448635
79,0.00827797562898468
80,0.008286160648804289
81,0.00829875218724436
82,0.008316201544806598
83,0.008339033865154983
84,0.008367856780170657
85,0.008403369891405619
86,0.008446375086243803
87,0.008497787662974734
88,0.00855864820995972
89,0.008630135150940733
90,0.00871357783305865
91,0.008810469999260278
92,0.00892248345683964
93,0.009051481734710452
94,0.009199533520781702
95,0.009368925695435142
96,0.009562175835380304
97,0.00978204416043214
98,0.010031545037317936
99,0.010313958338156664
100,0.010632841169688132
101,0.010992040729583367
102,0.011395709290236658
103,0.011848322538000689
104,0.01235470268827859
105,0.012920047942312805
106,0.012913987696928135
107,0.012908498371984968
108,0.01290352624070052
109,0.012899022621829521
110,0.012894943407712026
111,0.012891248636128845
112,0.012887902101959288
