week,hr
6,0.04712181598720428
7,0.04417762588262028
8,0.04152559143590339
9,0.03913991488678355
10,0.036994849235555786
11,0.03506550711587382
12,0.03332841530760741
13,0.031761859197727456
14,0.030346062137857826
15,0.029063241040061197
16,0.0278975737878722
17,0.026835107571395265
18,0.0258636309901833
19,0.024972527197322986
20,0.024152620689181118
21,0.02339602660606345
22,0.022696008529204236
23,0.022046848623399205
24,0.021443732454818933
25,0.02088264978996683
26,0.020360312051024475
27,0.019874086782146465
28,0.0194219494089915
29,0.019002452708794335
30,0.018614714729264438
31,0.018258426399985525
32,0.017933880789473316
33,0.017642026919170665
34,0.01738455232858655
35,0.017164000312524037
36,0.016983930101604466
37,0.016849131499179697
38,0.016765910020522648
39,0.01674246500049454
40,0.016789392340631922
41,0.016920356915427537
42,0.017152999233225334
43,0.01751016998177006
44,0.018021629680346804
45,0.018726417016712137
46,0.019676192116406498
47,0.020940023043433356
48,0.02261134604821907
49,0.02481826796267017
50,0.0277391408728462
51,0.03162673967375343
52,0.03684716749312733
53,0.043946033164209634
54,0.04316797767157336
55,0.04250706316445535
56,0.04194634336684071
57,0.04147114734615609
58,0.04106881547898945
59,0.040728458086898955
60,0.04044073520767781
61,0.040197656995716
62,0.039992404344397624
